alpha,ids
0.6655034627731011,['HDULEH' 'NAC6N1' 'U2T1C7' ... '8I8QZD' 'D70K91' '5HQ6Q1']
0.6651746877781521,['HDULEH' 'NAC6N1' 'U2T1C7' ... 'QZEKC7' 'UM3PXK' 'MBEFPX']
0.6619619650659219,['HDULEH' 'NAC6N1' 'U2T1C7' ... 'TX471Q' 'I0ANMA' '52LN24']
0.6666103176224142,['HDULEH' 'NAC6N1' 'U2T1C7' ... '5BD3LR' 'YHYU85' 'IKOYGG']
0.6658955553505552,['HDULEH' 'NAC6N1' 'U2T1C7' ... 'WDKOM8' 'MOY444' 'Q9CLCO']
0.6658448711125999,['HDULEH' 'NAC6N1' 'U2T1C7' ... 'A39C6E' 'F8O0K0' 'T5U6O9']
0.6653502468034652,['HDULEH' 'NAC6N1' 'U2T1C7' ... '3878J3' 'A39C6E' 'MOY444']
0.6630859479531024,['HDULEH' 'NAC6N1' 'U2T1C7' ... 'OYU03J' 'DRL0Q0' '9NM2L9']
0.6635935417703943,['HDULEH' 'NAC6N1' 'U2T1C7' ... 'K927KP' '5KKUR9' '1NZVNI']
0.6600451519876622,['HDULEH' 'NAC6N1' 'U2T1C7' ... 'X27HPL' 'Y78KD5' 'E49GSM']
0.6607376140353176,['HDULEH' 'NAC6N1' 'U2T1C7' ... '8MBD9S' 'ETGDV4' 'MWA129']
0.6584067695877093,['HDULEH' 'NAC6N1' 'U2T1C7' ... 'MHZPD7' 'SG1QXY' 'JM3CN4']
0.6589581142262626,['HDULEH' 'NAC6N1' 'U2T1C7' ... 'QRR3UD' '9SLAQB' 'AYQ9SS']
0.6583349234907818,['HDULEH' 'NAC6N1' 'U2T1C7' ... 'LIOYDE' 'FFJ254' '01FUWE']
0.6602437795963427,['HDULEH' 'NAC6N1' 'U2T1C7' ... 'FFJ254' 'WQP5SZ' 'NCLHA4']
0.6600935006111059,['HDULEH' 'NAC6N1' 'U2T1C7' ... 'WQP5SZ' '8DIQ1H' '77P2UY']
0.65954450892675,['HDULEH' 'NAC6N1' 'U2T1C7' ... '5J27IG' 'HR9FK4' 'GR7J04']
0.6582670607715155,['HDULEH' 'NAC6N1' 'U2T1C7' ... 'DRL0Q0' 'R33C81' 'SVFSTR']
0.658795096852519,['HDULEH' 'NAC6N1' 'U2T1C7' ... 'HWLZKP' 'R33C81' '45L4SM']
0.659629100413195,['HDULEH' 'NAC6N1' 'U2T1C7' ... 'U662KB' 'HYZPDJ' 'PMFI0E']
0.6571288235830665,['HDULEH' 'NAC6N1' 'U2T1C7' ... '20G2RE' 'ENWVHE' '4UTDDB']
0.657060428279362,['HDULEH' 'NAC6N1' 'U2T1C7' ... 'HYZPDJ' 'K927KP' 'RVTUOX']
0.6579853863128339,['HDULEH' 'NAC6N1' 'U2T1C7' ... 'R33C81' 'D16FDQ' 'HT4X71']
0.6593002201417556,['HDULEH' 'NAC6N1' 'U2T1C7' ... 'WLPIH0' 'LIOYDE' 'IVQCQF']
0.6599105694405081,['HDULEH' 'NAC6N1' 'U2T1C7' ... 'MWA129' 'M61FBH' '9WZFD1']
0.6565580745192423,['HDULEH' 'NAC6N1' 'U2T1C7' ... '2UVBUF' 'FOCDWK' 'UM3PXK']
0.65644858860831,['HDULEH' 'NAC6N1' 'U2T1C7' ... 'SVFSTR' 'QQH33L' 'DZOE3P']
0.6557204970085339,['HDULEH' 'NAC6N1' 'U2T1C7' ... '4VDKSS' 'GQU4SE' 'GFV654']
0.6551693891697744,['HDULEH' 'NAC6N1' 'U2T1C7' ... 'H2SYCW' '4PM9PY' 'GFV654']
0.655800600842901,['HDULEH' 'NAC6N1' 'U2T1C7' ... 'DZOE3P' 'YLJMI6' '4VDKSS']
